number_complaints,officer,salary,year
2,16663,76266,2017
2,16691,61530,2013
2,16691,73296,2015
2,16691,79224,2016
2,16694,65292,2014
2,16720,49548,2002
2,16720,55764,2004
2,16720,64662,2005
2,16722,58572,2003
2,16722,69270,2006
2,16722,80724,2013
2,16722,86520,2015
2,16722,93354,2017
2,16751,58572,2003
2,16751,58572,2004
2,16751,66906,2005
2,16751,70656,2008
2,16751,80724,2012
2,16751,80724,2013
2,16767,57426,2002
2,16767,69270,2006
2,16767,70656,2007
2,17007,65868,2004
2,17007,72726,2005
2,17012,36984,2004
2,17012,61932,2007
2,17046,63720,2006
2,17046,74628,2011
2,17046,75372,2012
2,17046,82788,2014
2,17046,83616,2015
2,17046,84450,2016
2,17102,58896,2008
2,17192,58572,2004
2,17192,75726,2010
2,17192,77238,2011
2,17257,36984,2002
2,17257,78012,2012
2,17257,90024,2017
2,17272,79980,2014
2,17272,80778,2015
2,17284,43104,2013
2,17318,66828,2002
2,17347,68262,2008
2,17347,75372,2013
2,17376,70260,2004
2,17376,84402,2009
2,17405,58572,2003
2,17405,77238,2011
2,17483,70656,2009
2,17541,68880,2002
2,17541,82746,2006
2,17570,43104,2013
2,17607,42258,2006
2,17607,61932,2008
2,17607,74628,2011
2,17622,53136,2003
2,17658,61932,2008
2,17730,69264,2003
2,17730,76476,2005
2,17730,80736,2007
2,17730,80736,2009
2,17736,74946,2006
2,17736,90540,2013
2,17777,70656,2007
2,17777,79926,2011
2,17777,80724,2013
2,17777,93354,2017
2,17802,61530,2013
2,17802,68994,2014
2,17802,88296,2017
2,17865,78450,2002
2,17899,70260,2004
2,17951,69264,2003
2,17951,69264,2005
2,17999,43104,2013
2,17999,68994,2014
2,18086,67326,2003
2,18097,76446,2008
2,18097,81924,2010
2,18097,107988,2017
2,18126,83916,2011
2,18148,67908,2002
2,18304,69270,2005
2,18304,75816,2008
2,18304,75816,2009
2,18411,89130,2016
2,18433,70260,2004
2,18480,148356,2008
2,18552,61566,2005
2,18552,68262,2008
2,18552,77238,2011
2,18552,83616,2015
2,18552,89130,2016
2,18556,60720,2006
2,18556,64992,2007
2,18556,68262,2009
2,18556,74628,2011
2,18575,42258,2006
2,18575,79980,2014
2,18575,80778,2015
2,18625,43104,2012
2,18625,61530,2013
2,18625,73296,2015
2,18652,58896,2007
2,18652,64992,2009
2,18656,66924,2006
2,18656,81900,2012
2,18656,94524,2017
2,18678,78450,2002
2,18678,80022,2004
2,18678,93276,2007
2,18689,47808,2004
2,18689,83616,2015
2,18695,58572,2003
2,18695,64662,2005
2,18695,79926,2011
2,18695,80724,2012
2,18752,43104,2013
2,18756,70656,2007
2,18756,70656,2008
2,18756,75726,2010
2,18756,80724,2012
2,18756,85662,2014
2,18756,93354,2017
2,18794,49548,2002
2,18794,86520,2015
2,18836,60720,2006
2,18844,36984,2004
2,18844,83616,2015
2,18875,64662,2005
2,18875,92430,2016
2,18888,68166,2003
2,18932,43104,2013
2,18996,69648,2010
2,18996,74628,2011
2,18996,75372,2013
2,18996,79980,2014
2,18996,83220,2016
2,19007,84054,2017
2,19024,40830,2005
2,19024,74628,2011
2,19024,79980,2014
2,19024,86142,2016
2,19111,61932,2007
2,19111,75372,2012
2,19111,86142,2016
2,19236,64374,2011
2,19236,68382,2012
2,19236,79980,2014
2,19246,69264,2003
2,19246,69264,2004
2,19246,80736,2008
2,19280,80016,2017
2,19287,43104,2013
2,19287,68994,2014
2,19287,80016,2017
2,19305,65292,2014
2,19305,75510,2016
2,19314,43104,2013
2,19385,43104,2013
2,19390,73296,2015
2,19428,75372,2012
2,19441,66924,2006
2,19443,71382,2002
2,19443,74946,2004
2,19480,79980,2014
2,19485,58572,2004
2,19485,77238,2011
2,19485,80724,2013
2,19487,43104,2007
2,19487,55728,2008
2,19487,58896,2009
2,19498,49548,2002
2,19498,75726,2010
2,19498,82788,2014
2,19498,89130,2016
2,19545,60600,2004
2,19545,82878,2011
2,19545,83706,2012
2,19548,36984,2004
2,19548,68262,2008
2,19548,74628,2011
2,19587,61530,2013
2,19587,73296,2015
2,19587,84054,2017
2,19675,70656,2007
2,19675,79926,2011
2,19721,69264,2003
2,19788,36984,2003
2,19788,55794,2005
2,19788,60720,2006
2,19788,68262,2009
2,19788,74628,2011
2,19788,82788,2014
2,19788,83616,2015
2,19788,87006,2017
2,19817,80022,2004
2,19902,65292,2014
2,19946,57426,2002
2,19946,58572,2004
2,19946,66906,2005
2,19946,79926,2011
2,19946,80724,2014
2,19973,52092,2002
2,19973,55764,2003
2,19973,68262,2008
2,19973,77238,2011
2,19973,90024,2017
2,19983,52788,2005
2,19983,64992,2008
2,19983,68262,2009
2,19983,73164,2010
2,19983,86142,2016
2,19983,87006,2017
2,20017,67908,2002
2,20017,79152,2006
2,20098,54636,2006
2,20098,74628,2011
2,20098,75372,2012
2,20179,43104,2013
2,20179,73296,2015
2,20194,66006,2002
2,20227,43104,2008
2,20227,75372,2012
2,20227,84054,2017
2,20297,54672,2002
2,20297,58572,2004
2,20297,64662,2005
2,20297,77238,2011
2,20297,86520,2015
2,20302,58572,2003
2,20302,70488,2004
2,20302,70488,2005
2,20302,102564,2014
2,20350,49548,2002
2,20350,53136,2003
2,20350,66924,2006
2,20350,68262,2007
2,20350,68262,2008
2,20357,43104,2008
2,20357,55728,2009
2,20357,67704,2011
2,20357,71748,2012
2,20357,79980,2014
2,20414,55728,2008
2,20414,75372,2012
2,20414,75372,2013
2,20414,87006,2017
2,20424,58572,2003
2,20451,67326,2003
2,20451,76476,2006
2,20459,69228,2003
2,20468,85278,2011
2,20472,52092,2002
2,20472,66924,2006
2,20472,77238,2011
2,20472,78012,2012
2,20472,85662,2014
2,20472,86520,2015
2,20526,60720,2006
2,20526,64992,2008
2,20526,75372,2013
2,20535,54672,2002
2,20535,68262,2008
2,20535,77238,2011
2,20535,78012,2013
2,20704,74328,2006
2,20704,75816,2009
2,20759,70656,2007
2,20759,70656,2008
2,20759,75726,2010
2,20759,79926,2011
2,20759,80724,2012
2,20759,86520,2015
2,20771,70260,2003
2,20845,73476,2002
2,20857,82422,2003
2,20872,58572,2004
2,20979,82422,2003
2,20979,82422,2004
2,20979,96072,2007
2,20989,66924,2006
2,20989,68262,2008
2,21027,58572,2004
2,21027,70656,2009
2,21042,60600,2004
2,21042,66906,2005
2,21042,73116,2007
2,21083,43104,2012
2,21132,69270,2005
2,21132,75816,2008
2,21132,81252,2010
2,21132,85278,2011
2,21132,86130,2012
2,21136,58572,2004
2,21136,70656,2009
2,21154,80736,2007
2,21156,68994,2014
2,21156,84054,2017
2,21180,49548,2002
2,21180,55764,2004
2,21180,66924,2006
2,21180,68262,2007
2,21180,82788,2014
2,21212,64662,2005
2,21212,80724,2012
2,21306,69264,2003
2,21315,43104,2009
2,21315,59724,2010
2,21315,80778,2015
2,21330,61932,2009
2,21330,80778,2015
2,21330,83220,2016
2,21341,59412,2002
2,21341,60600,2003
2,21341,73116,2008
2,21341,81252,2010
2,21341,82878,2011
2,21368,67326,2004
2,21368,78006,2007
2,21421,70260,2003
2,21421,77580,2005
2,21458,71382,2002
2,21458,82878,2011
2,21458,83706,2013
2,21458,87294,2007
2,21458,89718,2015
2,21502,68262,2008
2,21502,89130,2016
2,21570,60312,2002
2,21570,63456,2003
2,21570,76446,2007
2,21570,76446,2008
2,21570,86508,2011
2,21570,96084,2014
2,21570,98016,2016
2,21574,69264,2003
2,21574,69264,2004
2,21628,69270,2006
2,21628,70656,2008
2,21628,70656,2009
2,21752,104628,2016
2,21752,104628,2017
2,21794,80400,2005
2,21794,84402,2007
2,21794,84402,2008
2,21794,90456,2010
2,21823,79224,2016
2,21873,45750,2014
2,21873,65946,2015
2,21873,71790,2016
2,21971,45750,2014
2,21971,65946,2015
2,21973,76266,2017
2,22038,84630,2003
2,22039,66006,2002
2,22039,67326,2004
2,22053,45750,2014
2,22164,64578,2002
2,22169,43104,2010
2,22169,79980,2014
2,22169,80778,2015
2,22169,83220,2016
2,22196,59412,2002
2,22196,73116,2007
2,22196,73116,2008
2,22196,83706,2012
2,22208,36984,2004
2,22208,52788,2005
2,22208,57744,2006
2,22208,61932,2007
2,22208,75372,2013
2,22208,83616,2015
2,22208,86142,2016
2,22254,61932,2009
2,22254,75372,2013
2,22254,97212,2015
2,22264,45750,2014
2,22264,76266,2017
2,22330,62742,2003
2,22330,62742,2004
2,22377,64662,2005
2,22377,68262,2009
2,22377,77238,2011
2,22382,62742,2004
2,22398,74328,2005
2,22398,76476,2006
2,22430,43104,2013
2,22441,73116,2008
2,22445,73296,2015
2,22459,43104,2013
2,22459,73296,2015
2,22487,36984,2002
2,22487,66924,2006
2,22487,68262,2008
2,22487,74628,2011
2,22487,83616,2015
2,22487,90024,2017
2,22519,78450,2002
2,22519,82422,2003
2,22525,75510,2016
2,22565,69264,2004
2,22567,75372,2012
2,22567,75372,2013
2,22590,80400,2005
2,22590,84876,2008
2,22590,90960,2010
2,22599,75102,2003
2,22599,101958,2011
2,22599,102978,2012
2,22599,109278,2014
2,22612,57744,2006
2,22612,73164,2010
2,22612,75372,2013
2,22629,71040,2011
2,22629,75372,2013
2,22629,83220,2016
2,22765,57744,2006
2,22765,61932,2007
2,22765,75372,2013
2,22765,82788,2014
2,22783,61530,2013
2,22783,84054,2017
2,22794,64356,2002
2,22794,65646,2004
2,22794,79134,2007
2,22794,97044,2015
2,22867,79224,2016
2,22877,54636,2006
2,22877,61932,2008
2,22877,74628,2011
2,22877,86142,2016
2,22888,58896,2007
2,22888,61932,2008
2,22888,73164,2010
2,22909,68382,2012
2,22909,71748,2013
2,22970,119340,2002
2,22982,79980,2014
2,22982,83220,2016
2,23049,79224,2016
2,23197,58572,2003
2,23197,69270,2006
2,23197,70656,2008
2,23197,78360,2010
2,23197,79926,2011
2,23197,80724,2012
2,23204,62742,2004
2,23204,69270,2005
2,23247,58572,2003
2,23247,70656,2008
2,23247,80724,2012
2,23247,85662,2014
2,23247,92430,2016
2,23279,68382,2012
2,23279,71748,2013
2,23279,80778,2015
2,23280,58572,2003
2,23280,84876,2007
2,23280,95694,2011
2,23280,96648,2012
2,23280,96648,2013
2,23294,74328,2006
2,23294,75816,2007
2,23387,58896,2007
2,23387,64992,2009
2,23387,73164,2010
2,23387,75372,2012
2,23387,87006,2017
2,23463,53136,2004
2,23463,68262,2009
2,23463,78012,2013
2,23463,90432,2016
2,23490,69264,2003
2,23532,77580,2006
2,23541,73632,2002
2,23581,64992,2009
2,23581,73164,2010
2,23581,75372,2012
2,23581,80778,2015
2,23685,43104,2010
2,23706,66924,2006
2,23706,68262,2008
2,23706,74628,2011
2,23706,78012,2013
2,23706,99444,2014
2,23731,59412,2002
2,23731,60600,2003
2,23731,60600,2004
2,23731,78360,2010
2,23779,67908,2002
2,23779,69264,2004
2,23829,73296,2015
2,23832,69264,2003
2,23857,73476,2002
2,23892,60600,2003
2,23892,69270,2005
2,23892,81252,2010
2,23894,58572,2003
2,23894,66906,2005
2,23894,70656,2007
2,23894,70656,2008
2,23894,92430,2016
2,23908,43104,2008
2,23908,75372,2012
2,23908,79980,2014
2,23943,64992,2007
2,23943,68262,2008
2,23943,73164,2010
2,23943,82788,2014
2,23943,86142,2016
2,23943,87006,2017
2,24022,74946,2004
2,24048,68994,2014
2,24056,60600,2004
2,24056,70656,2007
2,24056,70656,2008
2,24056,73116,2009
2,24056,78360,2010
2,24056,79926,2011
2,24059,73296,2015
2,24061,65646,2004
2,24061,77580,2006
2,24061,79134,2007
2,24061,90540,2012
2,24087,53136,2003
2,24115,83616,2015
2,24135,90348,2008
2,24135,90348,2009
2,24135,96828,2010
2,24184,42258,2006
2,24184,74628,2011
2,24184,75372,2012
2,24184,87006,2017
2,24190,61932,2007
2,24190,75372,2012
2,24190,79980,2014
2,24190,86142,2016
2,24202,80808,2002
2,24202,82422,2004
2,24209,43104,2013
2,24209,73296,2015
2,24209,79224,2016
2,24225,140436,2005
2,24226,69330,2002
2,24284,68994,2014
2,24284,80016,2017
2,24296,83616,2015
2,24300,59724,2010
2,24300,80778,2015
2,24304,61530,2013
2,24304,73296,2015
2,24348,73296,2015
2,24360,40830,2005
2,24360,87006,2017
2,24453,43104,2012
2,24453,61530,2013
2,24462,69270,2005
2,24462,73116,2008
2,24462,73116,2009
2,24462,82878,2011
2,24519,71382,2002
2,24519,82746,2006
2,24534,67326,2003
2,24534,67326,2004
2,24566,60600,2004
2,24566,73116,2008
2,24566,82878,2011
2,24566,83706,2012
2,24574,80400,2006
2,24574,87888,2010
2,24574,93192,2012
2,24593,75372,2013
2,24593,83616,2015
2,24617,105864,2014
2,24617,106920,2015
2,24620,87420,2016
2,24678,77514,2003
2,24678,77514,2005
2,24718,73476,2002
2,24718,74946,2003
2,24718,74946,2004
2,24735,52092,2002
2,24735,55764,2003
2,24735,64662,2005
2,24741,82422,2005
2,24741,94188,2006
2,24741,96072,2009
2,24754,61530,2013
2,24754,68994,2014
2,24754,73296,2015
2,24791,76476,2005
2,24804,58896,2009
2,24812,69264,2004
2,24859,43104,2013
2,24859,79224,2016
2,24914,59724,2010
2,24914,68382,2012
2,24934,61530,2013
2,24934,84054,2017
2,24940,73164,2010
2,24940,75372,2013
2,24940,82788,2014
2,24940,83616,2015
2,25026,50538,2003
2,25026,61566,2005
2,25026,68262,2009
2,25026,101442,2016
2,25091,62742,2004
2,25227,73476,2002
2,25255,96648,2013
2,25255,105864,2014
2,25255,106920,2015
2,25308,87006,2017
2,25313,68382,2013
2,25313,76140,2014
2,25350,61530,2013
2,25350,65016,2014
2,25357,60600,2003
2,25357,66906,2005
2,25357,69270,2006
2,25357,70656,2007
2,25357,89718,2015
2,25357,93354,2017
2,25361,58896,2007
2,25361,64992,2009
2,25361,73164,2010
2,25371,53136,2004
2,25371,73164,2010
2,25371,83616,2015
2,25395,80778,2015
2,25395,83220,2016
2,25395,84054,2017
2,25421,74628,2011
2,25421,84018,2014
2,25421,84858,2015
2,25421,87420,2016
2,25421,91338,2017
2,25460,72726,2006
2,25493,74178,2009
2,25493,79500,2010
2,25493,94524,2017
2,25545,82008,2007
2,25545,84402,2009
2,25588,80400,2005
2,25588,84876,2007
2,25588,84876,2008
2,25588,90960,2010
2,25608,76476,2006
2,25608,78006,2007
2,25608,78006,2008
2,25624,62742,2004
2,25624,75816,2008
2,25627,47808,2003
2,25627,58668,2005
2,25627,63720,2006
2,25627,68262,2007
2,25627,68262,2008
2,25627,78012,2012
2,25627,82788,2014
2,25669,82422,2004
2,25693,74946,2004
2,25726,60720,2006
2,25726,82788,2014
2,25773,90960,2010
2,25773,92778,2011
2,25773,117894,2016
2,25776,99960,2010
2,25803,69264,2003
2,25803,69264,2004
2,25819,68262,2009
2,25826,47562,2009
2,25877,58896,2008
2,25877,80778,2015
2,25877,87006,2017
2,25914,49548,2002
2,25914,66924,2006
2,25914,78012,2012
2,25914,90024,2017
2,25929,84876,2009
2,25929,96648,2013
2,25929,102564,2014
2,25929,103590,2015
2,25947,43104,2007
2,25947,69648,2010
2,25947,74628,2011
2,25947,75372,2013
2,25947,87006,2017
2,25951,67326,2004
2,25991,80808,2002
2,25991,82422,2003
2,25994,63720,2006
2,25994,74628,2011
2,26023,76476,2005
2,26023,80736,2009
2,26028,84876,2008
2,26028,117894,2017
2,26048,67326,2004
2,26078,59412,2002
2,26078,75816,2009
2,26111,84402,2008
2,26133,68262,2007
2,26133,68262,2009
2,26144,61932,2009
2,26166,36984,2003
2,26166,50538,2004
2,26166,68262,2007
2,26166,68262,2008
2,26166,68262,2009
2,26166,78012,2013
2,26166,83616,2015
2,26176,73296,2015
2,26248,43104,2013
2,26248,75510,2016
2,26345,69264,2003
2,26357,61530,2013
2,26380,74328,2006
2,26380,78006,2007
2,26398,68382,2012
2,26398,79980,2014
2,26398,80778,2015
2,26407,77580,2006
2,26407,79134,2008
2,26407,79134,2009
2,26407,87888,2010
2,26407,99888,2015
2,26407,102900,2016
2,26449,62214,2002
2,26449,63456,2004
2,26449,76446,2008
2,26449,83562,2011
2,26491,47808,2004
2,26491,64992,2007
2,26491,68262,2008
2,26491,68262,2009
2,26590,64662,2005
2,26590,68262,2007
2,26590,75726,2010
2,26594,66924,2006
2,26596,75372,2012
2,26596,80778,2015
2,26596,98184,2016
2,26621,80778,2015
2,26661,58572,2003
2,26661,70656,2007
2,26661,70656,2008
2,26661,89718,2015
2,26829,43104,2012
2,26829,68994,2014
2,26830,74628,2011
2,26830,75372,2012
2,26880,78012,2012
2,26880,78012,2013
2,26880,90024,2017
2,26898,79152,2006
2,26898,80736,2008
2,26898,86532,2010
2,26898,88260,2011
2,26912,69264,2004
2,26916,43104,2007
2,26916,58896,2009
2,26928,63654,2002
2,26928,71682,2005
2,26935,61566,2005
2,26970,79224,2016
2,27070,54636,2006
2,27070,73164,2010
2,27082,65292,2014
2,27082,75510,2016
2,27082,80016,2017
2,27104,73296,2015
2,27104,84054,2017
2,27165,73476,2002
2,27165,87354,2009
2,27165,96444,2012
2,27168,69264,2004
2,27337,54636,2006
2,27347,58572,2003
2,27347,79926,2011
2,27347,80724,2013
2,27347,85662,2014
2,27347,97080,2016
2,27358,71040,2011
2,27358,80778,2015
2,27477,67326,2003
2,27674,78360,2010
2,27674,80724,2012
2,27708,59412,2002
2,27708,62742,2003
2,27708,62742,2004
2,27708,71682,2006
2,27708,75816,2009
2,27708,82878,2011
2,27708,83706,2012
2,27723,91002,2006
2,27723,92820,2007
2,27723,93276,2008
2,27723,93276,2009
2,27761,43104,2012
2,27761,61530,2013
2,27816,96072,2007
2,27816,96072,2009
2,27892,72810,2005
2,27892,85818,2006
2,27892,87534,2009
2,27892,93816,2010
2,27892,99756,2013
2,27892,105864,2014
2,27892,120264,2015
2,27993,68994,2014
2,28136,43104,2007
2,28175,79632,2007
2,28182,57426,2002
2,28182,58572,2003
2,28264,62742,2003
2,28264,62742,2004
2,28264,75816,2009
2,28290,67704,2011
2,28290,80778,2015
2,28297,67884,2003
2,28297,82008,2007
2,28314,67908,2002
2,28314,69264,2004
2,28337,70260,2003
2,28337,70260,2004
2,28337,84402,2008
2,28337,93192,2012
2,28346,71682,2006
2,28346,75816,2008
2,28467,61512,2002
2,28467,74328,2006
2,28467,75816,2007
2,28491,65646,2004
2,28491,77580,2006
2,28491,79134,2008
2,28491,79134,2009
2,28491,89646,2011
2,28508,75726,2010
2,28508,78012,2013
2,28508,104628,2017
2,28522,57426,2002
2,28522,60600,2004
2,28522,70656,2008
2,28613,58896,2008
2,28613,61932,2009
2,28613,69648,2010
2,28613,74628,2011
2,28613,79980,2014
2,28613,87006,2017
2,28633,55764,2003
2,28633,64662,2005
2,28633,90024,2017
2,28655,70656,2008
2,28655,75726,2010
2,28655,79926,2011
2,28655,80724,2012
2,28655,85662,2014
2,28701,75372,2012
2,28701,79980,2014
2,28701,94122,2017
2,28728,74628,2011
2,28728,82788,2014
2,28728,83616,2015
2,28728,87006,2017
2,28750,58572,2003
2,28750,66924,2006
2,28750,70656,2009
2,28750,89130,2016
2,28752,43104,2008
2,28752,58896,2009
2,28752,79980,2014
2,28752,83220,2016
2,28762,43104,2012
2,28762,73296,2015
2,28808,68262,2009
2,28808,73164,2010
2,28848,68880,2002
2,28848,70260,2003
2,28848,82746,2006
2,28848,92268,2011
2,28863,72810,2003
2,28863,72810,2004
2,28863,87534,2008
2,28863,96828,2010
2,28863,98766,2011
2,28888,61512,2002
2,28888,62742,2003
2,28888,81252,2010
2,28896,66924,2006
2,28896,68262,2007
2,28896,68262,2008
2,28896,90024,2017
2,28909,66006,2002
2,28909,69264,2003
2,28928,84054,2017
2,28963,74946,2005
2,28963,93192,2012
2,29064,43104,2013
2,29064,73296,2015
2,29102,55728,2007
2,29136,69330,2002
2,29136,70716,2003
2,29181,82152,2009
2,29181,92778,2011
2,29181,93708,2012
2,29181,117894,2017
2,29212,43104,2013
2,29251,70716,2004
2,29336,66924,2006
2,29336,70656,2008
2,29336,70656,2009
2,29338,36984,2002
2,29338,68262,2009
2,29338,73164,2010
2,29338,101442,2016
2,29346,36984,2004
2,29346,61932,2007
2,29346,64992,2008
2,29346,73164,2010
2,29346,75372,2013
2,29346,86142,2016
2,29381,85818,2006
2,29381,87534,2007
2,29390,58896,2008
2,29390,74628,2011
2,29390,75372,2012
2,29390,80778,2015
2,29416,58572,2004
2,29434,64992,2009
2,29435,65292,2014
2,29466,70656,2007
2,29466,70656,2008
2,29466,70656,2009
2,29466,92430,2016
2,29510,43104,2007
2,29533,61512,2002
2,29545,43104,2007
2,29545,71040,2011
2,29545,75372,2013
2,29545,79980,2014
2,29545,83220,2016
2,29664,64374,2011
2,29690,72810,2003
2,29727,80400,2005
2,29780,64926,2003
2,29816,64926,2004
2,29823,68262,2008
2,29823,78012,2013
2,29825,67908,2002
2,29825,69264,2003
2,29897,116352,2004
2,29897,141888,2008
2,29897,162012,2013
2,29985,73476,2002
2,29985,74946,2003
2,30033,58896,2007
2,30033,61932,2008
2,30033,73164,2010
2,30033,75372,2013
2,30033,79980,2014
2,30067,64662,2005
2,30067,68262,2007
2,30067,68262,2008
2,30067,70656,2009
2,30067,78012,2012
2,30152,64374,2011
2,30152,68382,2012
2,30161,80778,2015
2,30161,83220,2016
2,30178,58572,2004
2,30178,73968,2007
2,30178,96474,2016
2,30184,82422,2003
2,30190,58572,2003
2,30233,58572,2003
2,30233,68262,2007
2,30233,77238,2011
2,30233,78012,2012
2,30233,80724,2013
2,30233,90024,2017
2,30256,61530,2013
2,30291,61512,2002
2,30291,75816,2007
2,30353,47808,2004
2,30353,68262,2008
2,30353,68262,2009
2,30353,74628,2011
2,30353,75372,2012
2,30353,87006,2017
2,30397,121728,2003
2,30436,68994,2014
2,30441,58572,2004
2,30441,66906,2005
2,30441,69270,2006
2,30441,70656,2007
2,30441,79926,2011
2,30441,92430,2016
2,30523,42258,2006
2,30523,58896,2008
2,30523,84018,2014
2,30552,43104,2013
2,30552,80016,2017
2,30556,89130,2016
2,30559,75372,2012
2,30573,71382,2002
2,30635,57744,2006
2,30635,61932,2007
2,30750,57426,2002
2,30750,60600,2004
2,30750,66906,2005
2,30750,69270,2006
2,30757,55764,2003
2,30757,68262,2007
2,30757,68262,2008
2,30757,78012,2012
2,30757,86520,2015
2,30787,79224,2016
2,30808,36984,2004
2,30808,52788,2005
2,30808,64992,2008
2,30808,68262,2009
2,30808,73164,2010
2,30808,75372,2012
2,30808,75372,2013
2,30808,83616,2015
2,30808,87006,2017
2,30852,76266,2017
2,30858,53136,2004
2,30858,68262,2008
2,30955,71040,2011
2,30955,79980,2014
2,30968,88296,2017
2,31011,61512,2002
2,31011,69270,2005
2,31084,55764,2004
2,31084,90024,2017
2,31093,94188,2006
2,31093,96072,2007
2,31157,73116,2007
2,31163,49548,2002
2,31163,53136,2003
2,31163,83562,2011
2,31163,84396,2013
2,31163,90456,2015
2,31317,66006,2002
2,31325,61512,2002
2,31325,67884,2004
2,31325,93192,2012
2,31372,79224,2016
2,31406,43104,2010
2,31406,68382,2013
2,31406,83220,2016
2,31406,84054,2017
2,31413,64926,2003
2,31413,64926,2004
2,31413,76476,2006
2,31413,83604,2010
2,31461,43104,2012
2,31499,50538,2003
2,31499,68262,2008
2,31499,77238,2011
2,31499,90024,2017
2,31547,49548,2002
2,31547,90024,2017
2,31552,58896,2008
2,31552,61932,2009
2,31552,80778,2015
2,31555,74946,2003
2,31555,74946,2004
2,31555,74946,2005
2,31561,54672,2002
2,31561,58572,2004
2,31561,68262,2008
2,31577,75372,2013
2,31577,79980,2014
2,31577,83616,2015
2,31577,87006,2017
2,31583,43104,2013
2,31583,73296,2015
2,31583,79224,2016
2,31596,55728,2009
2,31596,63114,2010
2,31667,64662,2005
2,31667,68262,2007
2,31667,70656,2008
2,31667,75726,2010
2,31667,77238,2011
2,31667,80724,2013
2,31670,58572,2003
2,31670,58572,2004
2,31670,66924,2006
2,31670,86520,2015
2,31670,93354,2017
2,31758,43104,2012
2,31758,61530,2013
2,31758,84054,2017
2,31770,60600,2003
2,31770,66906,2005
2,31770,78360,2010
2,31770,83706,2012
2,31770,88830,2014
2,31770,89718,2015
2,31797,55794,2005
2,31797,68262,2008
2,31797,82788,2014
2,31797,83616,2015
2,31810,75372,2012
2,31810,80778,2015
2,31825,40830,2005
2,31825,57744,2006
2,31825,83616,2015
2,31851,64662,2005
2,31851,75726,2010
2,31886,68262,2007
2,31886,91338,2017
2,31963,36984,2004
2,31963,73164,2010
2,31963,74628,2011
2,31963,75372,2013
2,32087,52092,2002
2,32087,64662,2005
2,32087,68262,2008
2,32087,89130,2016
2,32143,60600,2003
2,32143,66906,2005
2,32143,73116,2008
2,32143,88830,2014
2,32143,89718,2015
2,32156,83604,2010
2,32156,86130,2012
2,32205,40830,2005
2,32205,54636,2006
2,32205,58896,2007
2,32205,75372,2013
2,32205,83616,2015
2,32308,58572,2004
